日期/时间,开盘价,最高价,最低价,收盘价,总手,持仓/成交额,结算/均价
2023-09-20 00:00:00,5677.93,5689.82,5651.01,5651.01,7763415800,84080279552,0.00
2023-09-21 00:00:00,5638.44,5666.70,5609.21,5611.92,8193150900,84847058944,0.00
2023-09-22 00:00:00,5606.84,5700.32,5603.81,5698.82,10411898200,120276385792,0.00
2023-09-25 00:00:00,5694.90,5699.15,5659.32,5666.66,9334071900,114172280832,0.00
2023-09-26 00:00:00,5661.03,5682.28,5646.65,5646.65,7430961500,100424425472,0.00
2023-09-27 00:00:00,5642.39,5701.51,5641.85,5674.35,8108624000,102149152768,0.00
2023-09-28 00:00:00,5687.64,5704.62,5677.53,5690.77,7947733800,101456953344,0.00
2023-10-09 00:00:00,5679.64,5680.95,5634.35,5658.08,9002983600,109095280640,0.00
2023-10-10 00:00:00,5665.66,5678.46,5627.41,5630.37,8772642500,104621244416,0.00
2023-10-11 00:00:00,5639.07,5674.25,5617.87,5629.79,9064482600,112202129408,0.00
2023-10-12 00:00:00,5655.61,5677.82,5642.49,5671.64,10050298600,119947476992,0.00
2023-10-13 00:00:00,5645.44,5646.07,5616.85,5633.38,8939170200,110878384128,0.00
2023-10-16 00:00:00,5633.30,5636.32,5559.42,5580.67,8986755000,107684372480,0.00
2023-10-17 00:00:00,5585.15,5599.42,5556.57,5595.34,9251673700,105060401152,0.00
2023-10-18 00:00:00,5586.02,5586.02,5519.46,5524.60,9895356200,110310588416,0.00
2023-10-19 00:00:00,5496.76,5529.87,5463.65,5464.03,10807833500,117347196928,0.00
2023-10-20 00:00:00,5443.46,5473.21,5413.02,5423.68,9493611500,107713527808,0.00
2023-10-23 00:00:00,5400.54,5400.79,5269.83,5290.33,10308312600,112227737600,0.00
2023-10-24 00:00:00,5311.67,5363.19,5290.51,5352.01,11474572900,126190796800,0.00
2023-10-25 00:00:00,5386.43,5423.01,5376.00,5376.00,11492124400,129741398016,0.00
2023-10-26 00:00:00,5351.16,5404.99,5337.49,5398.93,10248504400,116893040640,0.00
2023-10-27 00:00:00,5387.27,5514.31,5380.94,5492.03,11254280400,132776255488,0.00
2023-10-30 00:00:00,5484.62,5559.78,5483.16,5546.39,12303418500,153066651648,0.00
2023-10-31 00:00:00,5547.32,5554.19,5505.93,5528.24,10567937500,127527067648,0.00
2023-11-01 00:00:00,5534.89,5534.94,5496.83,5509.97,8718578500,105639436288,0.00
2023-11-02 00:00:00,5514.52,5532.85,5457.74,5459.45,9020264500,101795782656,0.00
2023-11-03 00:00:00,5462.14,5537.73,5462.14,5510.36,9799057600,114009931776,0.00
2023-11-06 00:00:00,5549.29,5609.26,5549.29,5605.06,13924104600,156664905728,0.00
2023-11-07 00:00:00,5594.47,5631.10,5578.51,5611.10,12057932100,139898830848,0.00
2023-11-08 00:00:00,5602.97,5633.97,5577.39,5608.02,12299455800,139708497920,0.00
2023-11-09 00:00:00,5602.49,5638.08,5582.12,5592.06,10636280000,123039514624,0.00
2023-11-10 00:00:00,5577.34,5585.21,5550.82,5573.10,9432402400,109671915520,0.00
2023-11-13 00:00:00,5589.06,5605.57,5565.09,5605.57,10215893200,117833768960,0.00
2023-11-14 00:00:00,5602.98,5639.19,5600.78,5630.55,10107313600,116072652800,0.00
2023-11-15 00:00:00,5677.55,5684.75,5649.72,5664.62,11308793700,131864346624,0.00
2023-11-16 00:00:00,5647.06,5652.40,5609.36,5609.36,9466267700,105765076992,0.00
2023-11-17 00:00:00,5598.95,5632.39,5593.49,5631.42,8942234200,101443837952,0.00
2023-11-20 00:00:00,5635.59,5669.39,5609.27,5659.77,10310507200,119885021184,0.00
2023-11-21 00:00:00,5669.16,5696.09,5634.27,5641.08,11486120500,126740611072,0.00
2023-11-22 00:00:00,5622.86,5639.00,5572.90,5572.90,10471840800,109971791872,0.00
2023-11-23 00:00:00,5566.73,5627.80,5548.97,5622.99,9804243200,101151203328,0.00
2023-11-24 00:00:00,5619.32,5619.32,5556.71,5570.42,10124804400,100701102080,0.00
2023-11-27 00:00:00,5562.75,5579.72,5531.65,5566.51,9821865300,107690770432,0.00
2023-11-28 00:00:00,5561.58,5594.72,5529.53,5591.50,8937327200,98930982912,0.00
2023-11-29 00:00:00,5588.77,5593.37,5547.84,5553.34,8950915100,96924082176,0.00
2023-11-30 00:00:00,5548.52,5560.33,5509.97,5545.05,8784150500,95350480896,0.00
2023-12-01 00:00:00,5541.23,5576.73,5521.06,5566.87,9337170800,107454840832,0.00
2023-12-04 00:00:00,5578.42,5590.84,5559.07,5559.07,9930654300,119628390400,0.00
2023-12-05 00:00:00,5542.87,5542.87,5460.41,5460.41,9129824800,103824359424,0.00
2023-12-06 00:00:00,5448.46,5513.09,5443.07,5481.82,8837399700,102084526080,0.00
2023-12-07 00:00:00,5475.27,5501.48,5443.29,5481.14,8904868700,103621976064,0.00
2023-12-08 00:00:00,5484.68,5522.06,5477.53,5497.99,11812377400,140788023296,0.00
2023-12-11 00:00:00,5473.65,5574.12,5429.44,5564.85,11860591100,140631293952,0.00
2023-12-12 00:00:00,5560.44,5576.01,5545.16,5566.18,8423233100,110639095808,0.00
2023-12-13 00:00:00,5557.05,5558.06,5507.51,5507.51,7592989400,96464642048,0.00
2023-12-14 00:00:00,5532.99,5557.37,5487.75,5489.33,7411809700,89999982592,0.00
2023-12-15 00:00:00,5499.37,5516.22,5438.53,5449.79,8012541800,94631895040,0.00
2023-12-18 00:00:00,5436.99,5448.08,5374.59,5385.27,7802249300,88053825536,0.00
2023-12-19 00:00:00,5380.73,5406.96,5344.03,5379.87,7032372200,82191409152,0.00
2023-12-20 00:00:00,5386.00,5388.46,5308.57,5309.29,7538709700,86209167360,0.00
2023-12-21 00:00:00,5286.45,5352.51,5253.31,5338.76,8152231800,96981041152,0.00
2023-12-22 00:00:00,5337.38,5366.23,5293.22,5311.69,9038700400,108918439936,0.00
2023-12-25 00:00:00,5301.57,5339.66,5288.47,5315.38,6591877200,81018150912,0.00
2023-12-26 00:00:00,5312.80,5313.92,5238.04,5258.28,6753200700,80910368768,0.00
2023-12-27 00:00:00,5261.57,5293.80,5235.46,5285.53,7539791800,84253442048,0.00
2023-12-28 00:00:00,5280.69,5400.24,5275.40,5382.80,10769923900,126896201728,0.00
2023-12-29 00:00:00,5376.98,5437.15,5374.69,5429.23,9093176600,112533610496,0.00
2024-01-02 00:00:00,5431.48,5439.48,5409.45,5409.45,9296474700,106839924736,0.00
2024-01-03 00:00:00,5398.29,5428.52,5373.83,5401.40,8670522900,99883597824,0.00
2024-01-04 00:00:00,5395.14,5395.14,5331.89,5355.32,7884656800,91011407872,0.00
2024-01-05 00:00:00,5347.07,5373.68,5260.59,5281.87,8953888400,101084569600,0.00
2024-01-08 00:00:00,5268.23,5268.98,5167.70,5167.70,8378515500,92792791040,0.00
2024-01-09 00:00:00,5176.11,5220.46,5153.00,5180.65,7874041800,90959822848,0.00
2024-01-10 00:00:00,5167.73,5211.82,5118.43,5158.08,7117394600,84227809280,0.00
2024-01-11 00:00:00,5152.36,5243.14,5146.90,5223.86,8504129500,106151944192,0.00
2024-01-12 00:00:00,5213.14,5262.62,5206.16,5206.18,7661983100,93271392256,0.00
2024-01-15 00:00:00,5189.53,5238.96,5171.24,5193.30,7392509700,88027791360,0.00
2024-01-16 00:00:00,5188.37,5210.08,5124.08,5190.40,8307037100,92337610752,0.00
2024-01-17 00:00:00,5180.93,5180.93,5061.54,5061.54,7874184900,87930642432,0.00
2024-01-18 00:00:00,5033.10,5069.23,4924.68,5066.96,11875105500,123436417024,0.00
2024-01-19 00:00:00,5056.48,5084.29,5014.77,5018.43,7846738300,92039421952,0.00
2024-01-22 00:00:00,5008.68,5008.77,4753.63,4780.98,10970849200,115622854656,0.00
2024-01-23 00:00:00,4771.50,4889.42,4727.88,4865.74,9994471800,107808849920,0.00
2024-01-24 00:00:00,4886.20,4941.44,4766.80,4933.70,11402580500,112683270144,0.00
2024-01-25 00:00:00,4931.63,5074.49,4910.96,5073.18,13230776600,134822854656,0.00
2024-01-26 00:00:00,5055.29,5086.13,5009.97,5027.09,11700983600,119232921600,0.00
2024-01-29 00:00:00,5032.11,5050.11,4927.91,4927.91,11687665700,117835014144,0.00
2024-01-30 00:00:00,4898.36,4939.35,4810.10,4814.99,9967581100,95474114560,0.00
2024-01-31 00:00:00,4786.81,4832.40,4690.94,4696.98,12109315800,116592533504,0.00
2024-02-01 00:00:00,4667.91,4771.05,4629.99,4678.73,11147191000,107508826112,0.00
2024-02-02 00:00:00,4686.10,4724.05,4435.56,4563.22,13750183200,124953075712,0.00
2024-02-05 00:00:00,4527.71,4598.06,4281.24,4460.26,16595833700,143547023360,0.00
2024-02-06 00:00:00,4411.30,4817.12,4405.31,4805.90,17305833500,156485206016,0.00
2024-02-07 00:00:00,4813.95,5110.80,4813.23,5109.57,22719893400,212618280960,0.00
2024-02-08 00:00:00,5131.80,5367.22,5129.78,5150.23,21367612300,212255670272,0.00
2024-02-19 00:00:00,5225.14,5225.14,5074.76,5141.60,16294989300,172805832704,0.00
2024-02-20 00:00:00,5107.57,5151.72,5072.88,5140.96,12164637900,133242208256,0.00
2024-02-21 00:00:00,5101.41,5252.88,5074.82,5139.04,15087250100,155561263104,0.00
2024-02-22 00:00:00,5133.55,5184.62,5117.68,5176.34,11661480600,127546515456,0.00
2024-02-23 00:00:00,5190.65,5197.71,5118.57,5197.71,13526500400,145442439168,0.00
2024-02-26 00:00:00,5194.74,5255.36,5162.95,5195.46,14401894400,152600870912,0.00
2024-02-27 00:00:00,5174.82,5307.80,5160.88,5307.80,13897175100,157201596416,0.00
2024-02-28 00:00:00,5311.43,5383.32,5184.05,5184.05,20256098500,214135422976,0.00
2024-02-29 00:00:00,5154.15,5349.77,5154.15,5346.79,16079016500,178975997952,0.00
2024-03-01 00:00:00,5350.86,5387.78,5321.56,5379.05,14229839500,171103272960,0.00
2024-03-04 00:00:00,5386.94,5400.12,5325.96,5388.82,14392846900,175906406400,0.00
2024-03-05 00:00:00,5358.22,5382.98,5329.97,5351.83,14081647900,174282670080,0.00
2024-03-06 00:00:00,5332.83,5405.49,5293.95,5350.10,12109956400,146843353088,0.00
2024-03-07 00:00:00,5354.33,5384.66,5277.30,5277.30,13983134200,157442179072,0.00
2024-03-08 00:00:00,5282.41,5361.71,5268.53,5349.60,12146797800,144003563520,0.00
2024-03-11 00:00:00,5342.18,5443.04,5339.26,5441.05,14298173200,173588856832,0.00
2024-03-12 00:00:00,5445.88,5473.29,5385.14,5423.72,14707253600,178848759808,0.00
2024-03-13 00:00:00,5430.04,5459.32,5389.52,5415.11,12974630100,164526325760,0.00
2024-03-14 00:00:00,5415.15,5447.54,5352.12,5392.93,13188735700,157337174016,0.00
2024-03-15 00:00:00,5380.02,5456.73,5357.18,5454.15,13640503000,158718754816,0.00
2024-03-18 00:00:00,5472.31,5528.45,5459.55,5528.45,15986263800,190794121216,0.00
2024-03-19 00:00:00,5514.55,5533.64,5477.12,5478.23,14677724000,176661741568,0.00
2024-03-20 00:00:00,5469.61,5499.24,5455.76,5493.41,12627326200,157036232704,0.00
2024-03-21 00:00:00,5505.70,5517.46,5454.23,5465.83,12948945800,159252381696,0.00
2024-03-22 00:00:00,5454.41,5463.54,5356.11,5384.57,13709602900,163185967104,0.00
2024-03-25 00:00:00,5369.78,5401.60,5292.64,5294.75,13077825400,156251668480,0.00
2024-03-26 00:00:00,5291.52,5318.88,5237.90,5284.42,11646811200,145296211968,0.00
2024-03-27 00:00:00,5280.73,5282.69,5156.68,5156.68,11010714200,129828708352,0.00
2024-03-28 00:00:00,5156.48,5276.64,5156.48,5223.81,11631819200,140612599808,0.00
2024-03-29 00:00:00,5220.55,5287.04,5211.19,5286.16,10904714900,126574034944,0.00
2024-04-01 00:00:00,5309.83,5401.78,5309.83,5401.23,13673485400,166553108480,0.00
2024-04-02 00:00:00,5395.48,5402.16,5353.31,5381.23,13214864200,155779907584,0.00
2024-04-03 00:00:00,5373.50,5386.34,5350.16,5374.60,13362805300,154114392064,0.00
2024-04-08 00:00:00,5358.96,5383.66,5297.56,5298.59,14858855900,161260961792,0.00
2024-04-09 00:00:00,5294.47,5342.90,5284.96,5342.90,11330074500,133262737408,0.00
2024-04-10 00:00:00,5335.73,5335.73,5242.86,5275.47,11790861800,132251017216,0.00
2024-04-11 00:00:00,5244.05,5353.81,5240.51,5301.81,12774514300,141290913792,0.00
2024-04-12 00:00:00,5307.72,5336.45,5270.46,5277.22,11852493300,136145117184,0.00
2024-04-15 00:00:00,5270.04,5376.05,5219.43,5339.72,15921762400,169269297152,0.00
2024-04-16 00:00:00,5309.10,5346.76,5184.65,5191.55,16258397300,168778498048,0.00
2024-04-17 00:00:00,5211.25,5339.75,5211.25,5339.75,14759455200,155660730368,0.00
2024-04-18 00:00:00,5317.80,5410.70,5299.23,5349.84,15349768200,167338852352,0.00
2024-04-19 00:00:00,5322.36,5369.95,5292.02,5314.87,14213421600,156010348544,0.00
2024-04-22 00:00:00,5289.41,5340.63,5264.19,5267.58,13526688200,150190440448,0.00
2024-04-23 00:00:00,5257.77,5280.06,5196.95,5208.27,12580112000,139018862592,0.00
2024-04-24 00:00:00,5210.18,5263.04,5183.70,5263.04,11729722000,139471093760,0.00
2024-04-25 00:00:00,5240.48,5297.16,5229.82,5259.34,11083392900,127544606720,0.00
2024-04-26 00:00:00,5258.39,5379.67,5258.39,5372.12,17377770100,193788854272,0.00
2024-04-29 00:00:00,5371.21,5488.28,5371.21,5478.49,19093605500,212148846592,0.00
2024-04-30 00:00:00,5471.17,5478.03,5436.57,5441.14,16279734400,175143682048,0.00
2024-05-06 00:00:00,5498.44,5535.95,5496.91,5528.60,16579162600,187906850816,0.00
2024-05-07 00:00:00,5532.32,5543.12,5507.50,5527.09,13653540200,162155741184,0.00
2024-05-08 00:00:00,5516.45,5516.45,5454.87,5458.76,12395562100,139472994304,0.00
2024-05-09 00:00:00,5461.36,5568.73,5461.36,5556.77,13112123000,153999867904,0.00
2024-05-10 00:00:00,5562.19,5570.56,5497.50,5535.40,12868803000,144026976256,0.00
2024-05-13 00:00:00,5503.13,5527.20,5462.51,5505.26,13162758800,146159910912,0.00
2024-05-14 00:00:00,5508.47,5538.74,5484.96,5500.74,11899439900,132592066560,0.00
2024-05-15 00:00:00,5495.56,5497.08,5441.35,5446.66,11012498900,121525796864,0.00
2024-05-16 00:00:00,5461.11,5475.37,5408.12,5424.66,12210811900,133148762112,0.00
2024-05-17 00:00:00,5418.66,5493.20,5409.70,5491.89,12691616800,139244601344,0.00
2024-05-20 00:00:00,5496.79,5536.66,5484.36,5523.50,14497144800,163572072448,0.00
2024-05-21 00:00:00,5511.48,5513.42,5460.98,5478.91,10869119200,123832377344,0.00
2024-05-22 00:00:00,5472.01,5486.31,5455.08,5468.61,11305778200,126572716032,0.00
2024-05-23 00:00:00,5448.94,5448.94,5352.39,5362.31,12665756900,135749197824,0.00
2024-05-24 00:00:00,5348.51,5400.16,5311.49,5313.45,10656417500,117396144128,0.00
2024-05-27 00:00:00,5325.85,5373.11,5284.51,5371.37,11564322900,124785631232,0.00
2024-05-28 00:00:00,5363.33,5365.47,5310.32,5316.13,11096537300,120979079168,0.00
2024-05-29 00:00:00,5308.59,5361.74,5305.96,5328.31,10436126700,112762593280,0.00
2024-05-30 00:00:00,5316.40,5349.69,5296.49,5308.66,10735018700,114757615616,0.00
2024-05-31 00:00:00,5310.72,5357.02,5308.54,5308.54,10415114700,113019707392,0.00
2024-06-03 00:00:00,5300.79,5316.34,5232.69,5274.07,12696851500,129543757824,0.00
2024-06-04 00:00:00,5263.23,5352.28,5247.58,5341.95,10808314400,117835612160,0.00
2024-06-05 00:00:00,5328.87,5347.43,5277.94,5277.94,10579275700,111608397824,0.00
2024-06-06 00:00:00,5291.52,5305.88,5213.66,5228.80,13336823100,135739981824,0.00
2024-06-07 00:00:00,5247.15,5258.82,5172.05,5208.98,11352747800,118553772032,0.00
2024-06-11 00:00:00,5182.41,5232.85,5159.33,5217.47,11643711600,119660625920,0.00
2024-06-12 00:00:00,5209.13,5245.99,5205.57,5232.95,10306556900,111341273088,0.00
2024-06-13 00:00:00,5231.91,5233.80,5182.74,5194.59,11823276400,123194245120,0.00
2024-06-14 00:00:00,5180.29,5235.88,5163.38,5213.09,13399862000,146009260032,0.00
2024-06-17 00:00:00,5189.28,5223.59,5184.60,5207.13,10797066400,135704403968,0.00
2024-06-18 00:00:00,5207.98,5243.59,5204.97,5230.89,9409090300,120391270400,0.00
2024-06-19 00:00:00,5235.48,5236.30,5168.82,5168.82,8784959000,111740526592,0.00
2024-06-20 00:00:00,5162.16,5184.75,5092.29,5094.56,9560900300,113062780928,0.00
2024-06-21 00:00:00,5079.92,5128.14,5071.65,5102.33,8383890700,98090352640,0.00
2024-06-24 00:00:00,5072.80,5078.95,4986.77,4992.91,10018664600,113108467712,0.00
2024-06-25 00:00:00,4989.07,5007.34,4918.04,4948.63,9163677900,104683749376,0.00
2024-06-26 00:00:00,4942.16,5024.77,4915.66,5020.43,9339462100,102152257536,0.00
2024-06-27 00:00:00,4998.99,5000.18,4925.16,4928.05,8853718700,97364975616,0.00
2024-06-28 00:00:00,4914.67,5003.41,4914.55,4942.78,10630834200,114743255040,0.00
2024-07-01 00:00:00,4943.79,5017.61,4929.09,5003.16,9731279300,110821072896,0.00
2024-07-02 00:00:00,5000.58,5002.74,4934.12,4949.48,9620933400,105902907392,0.00
2024-07-03 00:00:00,4945.40,4950.52,4905.39,4910.93,8452833100,96121126912,0.00
2024-07-04 00:00:00,4917.44,4935.61,4827.34,4834.50,9100846600,98771607552,0.00
2024-07-05 00:00:00,4828.86,4877.93,4794.13,4866.27,8313327900,93724631040,0.00
2024-07-08 00:00:00,4857.02,4857.27,4768.56,4783.62,9025450000,96789200896,0.00
2024-07-09 00:00:00,4775.31,4888.48,4745.32,4876.90,11140196800,126704549888,0.00
2024-07-10 00:00:00,4857.48,4891.37,4836.17,4844.16,10095318600,117244919808,0.00
2024-07-11 00:00:00,4902.81,4941.70,4871.17,4939.73,11527549400,133127528448,0.00
2024-07-12 00:00:00,4926.98,4937.35,4905.80,4919.36,9717510600,115594264576,0.00
2024-07-15 00:00:00,4903.52,4903.52,4868.74,4883.90,8682431200,102734708736,0.00
2024-07-16 00:00:00,4877.60,4907.83,4850.43,4898.36,8726797800,113648287744,0.00
2024-07-17 00:00:00,4893.41,4900.36,4853.60,4856.58,9690954700,117932900352,0.00
2024-07-18 00:00:00,4822.13,4879.69,4793.43,4877.69,9665475000,115283845120,0.00
2024-07-19 00:00:00,4853.04,4900.38,4842.93,4872.05,9329074600,111989383168,0.00
2024-07-22 00:00:00,4872.64,4885.36,4839.11,4865.98,9271045800,110307680256,0.00
2024-07-23 00:00:00,4862.97,4862.97,4722.80,4722.80,10240371200,110578294784,0.00
2024-07-24 00:00:00,4712.29,4738.76,4661.83,4668.06,11267463500,103026728960,0.00
2024-07-25 00:00:00,4644.42,4710.46,4635.24,4665.45,8860007400,95885156352,0.00
2024-07-26 00:00:00,4670.45,4744.45,4670.45,4736.38,8647204900,94118608896,0.00
2024-07-29 00:00:00,4740.50,4742.15,4702.98,4708.84,8110203900,90979229696,0.00
2024-07-30 00:00:00,4694.52,4712.04,4650.56,4699.28,8335338200,86181036032,0.00
2024-07-31 00:00:00,4694.73,4887.92,4687.05,4886.41,14318091900,146601672704,0.00
2024-08-01 00:00:00,4893.87,4928.24,4834.65,4852.97,11321339300,119765532672,0.00
2024-08-02 00:00:00,4816.94,4874.71,4783.11,4788.62,9852984400,105654738944,0.00
2024-08-05 00:00:00,4756.08,4846.54,4693.82,4693.85,11333814800,123487461376,0.00
2024-08-06 00:00:00,4740.45,4774.93,4699.18,4750.78,10777477000,105286320128,0.00
2024-08-07 00:00:00,4747.98,4783.42,4719.94,4751.94,9698948100,96834772992,0.00
2024-08-08 00:00:00,4737.09,4791.66,4701.79,4755.81,10430925300,95364145152,0.00
2024-08-09 00:00:00,4778.26,4805.10,4720.31,4720.31,10881958600,88057503744,0.00
2024-08-12 00:00:00,4716.96,4737.19,4696.05,4714.16,8910083200,76375859200,0.00
2024-08-13 00:00:00,4713.96,4731.84,4680.59,4731.84,8136517300,71101415424,0.00
2024-08-14 00:00:00,4729.81,4730.24,4667.07,4667.07,7458803000,68308164608,0.00
2024-08-15 00:00:00,4656.69,4746.41,4647.80,4698.38,9097329300,83712901120,0.00
2024-08-16 00:00:00,4703.60,4708.02,4662.11,4670.38,8737958000,81927266304,0.00
2024-08-19 00:00:00,4666.33,4729.87,4666.26,4682.96,8713686700,80742359040,0.00
2024-08-20 00:00:00,4684.30,4686.36,4590.39,4602.01,9184614600,81351688192,0.00
2024-08-21 00:00:00,4589.09,4610.87,4582.27,4587.12,8352691000,74809966592,0.00
2024-08-22 00:00:00,4589.50,4595.05,4526.25,4533.37,8585686800,78202478592,0.00
2024-08-23 00:00:00,4523.99,4549.30,4513.20,4537.09,7577836400,71369990144,0.00
2024-08-26 00:00:00,4542.86,4558.59,4523.73,4544.36,8711829600,84365246464,0.00
2024-08-27 00:00:00,4532.49,4532.49,4487.09,4495.29,8252920500,78742872064,0.00
2024-08-28 00:00:00,4486.43,4527.77,4482.03,4500.01,8268119900,74244546560,0.00
2024-08-29 00:00:00,4483.55,4577.79,4475.22,4557.90,10311556200,96829972480,0.00
2024-08-30 00:00:00,4557.50,4704.34,4548.38,4639.11,15159336100,144749166592,0.00
2024-09-02 00:00:00,4631.90,4632.31,4546.84,4546.88,12636851700,115893026816,0.00
2024-09-03 00:00:00,4543.22,4612.28,4543.22,4596.48,9858968600,92749160448,0.00
2024-09-04 00:00:00,4567.69,4623.38,4552.30,4582.08,9243568500,88646017024,0.00
2024-09-05 00:00:00,4585.17,4630.64,4582.05,4601.09,8058372300,80148635648,0.00
2024-09-06 00:00:00,4609.34,4613.31,4535.35,4537.45,9014759600,80215752704,0.00
2024-09-09 00:00:00,4517.57,4541.79,4487.84,4507.19,9194460800,81907580928,0.00
2024-09-10 00:00:00,4509.32,4528.67,4432.91,4507.71,9852954200,87011762176,0.00
2024-09-11 00:00:00,4490.19,4529.35,4479.03,4514.92,8520684200,81707868160,0.00
2024-09-12 00:00:00,4518.99,4568.75,4496.59,4496.59,8665430400,80916512768,0.00
2024-09-13 00:00:00,4500.40,4509.07,4450.96,4450.96,9253375700,85710610432,0.00
2024-09-18 00:00:00,4450.09,4474.72,4397.16,4462.87,9098968300,79102525440,0.00
2024-09-19 00:00:00,4481.46,4565.39,4437.54,4520.39,11561186800,105405906944,0.00
2024-09-20 00:00:00,4514.96,4515.81,4471.94,4498.39,9431204400,89084436480,0.00
2024-09-23 00:00:00,4495.78,4545.54,4483.13,4494.69,8993522700,85104836608,0.00
2024-09-24 00:00:00,4524.22,4690.57,4503.12,4689.60,17714470300,159947079680,0.00
2024-09-25 00:00:00,4743.63,4847.20,4724.43,4731.48,20459351900,182209576960,0.00
2024-09-26 00:00:00,4726.00,4938.18,4719.35,4938.18,22993032300,196122558464,0.00
2024-09-27 00:00:00,5027.26,5227.96,5021.52,5201.67,23017750800,232646656000,0.00
2024-09-30 00:00:00,5449.79,5757.92,5387.34,5743.22,38870320000,418784673792,0.00
2024-10-08 00:00:00,6417.81,6417.81,5868.85,6155.58,49354642000,579263332352,0.00
2024-10-09 00:00:00,6013.70,6088.08,5704.48,5735.64,43115641600,529447518208,0.00
2024-10-10 00:00:00,5768.61,5875.94,5597.48,5690.88,35348024500,390814236672,0.00
2024-10-11 00:00:00,5650.05,5652.85,5408.87,5470.81,24438337300,266749263872,0.00
2024-10-14 00:00:00,5503.65,5623.97,5408.39,5608.15,25060854100,279231299584,0.00
2024-10-15 00:00:00,5578.26,5661.07,5471.88,5472.56,23899701900,276816625664,0.00
2024-10-16 00:00:00,5393.67,5546.18,5393.67,5461.09,20545092600,222425743360,0.00
2024-10-17 00:00:00,5499.77,5541.03,5417.88,5418.99,20276868500,234458939392,0.00
2024-10-18 00:00:00,5416.03,5774.14,5404.20,5640.02,28711421900,352062144512,0.00
2024-10-21 00:00:00,5680.56,5797.88,5631.23,5704.23,26688518600,359965720576,0.00
2024-10-22 00:00:00,5703.32,5779.30,5673.79,5753.85,23702362400,312584339456,0.00
2024-10-23 00:00:00,5745.11,5853.46,5727.77,5776.38,27341264000,336167763968,0.00
2024-10-24 00:00:00,5747.56,5759.86,5694.78,5726.70,20769004600,257232257024,0.00
2024-10-25 00:00:00,5735.28,5855.27,5729.44,5809.69,23672570800,299590189056,0.00
2024-10-28 00:00:00,5816.33,5883.72,5787.48,5883.72,27065378700,312663670784,0.00
2024-10-29 00:00:00,5903.31,5917.22,5807.29,5812.53,27537114300,332481495040,0.00
2024-10-30 00:00:00,5793.83,5869.11,5777.43,5837.93,25202127500,315956559872,0.00
2024-10-31 00:00:00,5839.98,5935.18,5812.03,5901.29,31354920200,377454100480,0.00
2024-11-01 00:00:00,5893.32,5934.20,5795.08,5831.82,36984064100,429257457664,0.00
2024-11-04 00:00:00,5835.39,5928.91,5835.39,5928.91,28655229400,342776872960,0.00
2024-11-05 00:00:00,5925.86,6119.25,5910.89,6111.97,36634449200,441462849536,0.00
2024-11-06 00:00:00,6134.92,6204.53,6081.81,6125.79,41518773700,502324101120,0.00
2024-11-07 00:00:00,6061.73,6240.76,6049.59,6239.56,41841332300,465814945792,0.00
2024-11-08 00:00:00,6306.80,6333.68,6206.30,6222.44,38564834700,470080192512,0.00
2024-11-11 00:00:00,6211.03,6330.81,6199.06,6330.61,33409692100,453328338944,0.00
2024-11-12 00:00:00,6349.23,6382.98,6205.10,6263.88,33285691900,452685430784,0.00
2024-11-13 00:00:00,6234.16,6282.28,6162.90,6259.84,26040067300,347812986880,0.00
2024-11-14 00:00:00,6240.61,6240.61,6068.66,6078.31,23974313800,317335896064,0.00
2024-11-15 00:00:00,6055.53,6093.42,5924.35,5924.48,23622604200,309679783936,0.00
2024-11-18 00:00:00,5940.49,5977.49,5799.91,5833.04,28252722400,296423260160,0.00
2024-11-19 00:00:00,5836.61,5936.94,5776.20,5936.60,24140421500,262477725696,0.00
2024-11-20 00:00:00,5920.32,6015.23,5909.11,5992.39,21734522400,261005443072,0.00
2024-11-21 00:00:00,5973.15,6009.63,5937.81,5985.31,20619894100,252722315264,0.00
2024-11-22 00:00:00,5969.07,5983.34,5750.25,5750.25,22506673700,267675729920,0.00
2024-11-25 00:00:00,5754.55,5774.82,5662.10,5735.65,18600506000,215261577216,0.00
2024-11-26 00:00:00,5727.37,5773.36,5688.58,5690.48,14756286500,170186752000,0.00
2024-11-27 00:00:00,5669.56,5805.64,5604.00,5804.94,17531330200,204528713728,0.00
2024-11-28 00:00:00,5802.80,5826.49,5749.29,5757.60,17218353700,204358287360,0.00
2024-11-29 00:00:00,5748.17,5899.87,5736.41,5851.94,20425554400,243571195904,0.00
2024-12-02 00:00:00,5853.70,5956.60,5848.42,5943.62,23618130800,257212809216,0.00
2024-12-03 00:00:00,5946.73,5954.66,5877.80,5932.12,20987050900,229346951168,0.00
2024-12-04 00:00:00,5929.48,5940.85,5850.91,5879.27,21599163400,234212950016,0.00
2024-12-05 00:00:00,5855.74,5923.62,5853.53,5901.99,19854223600,212251885568,0.00
2024-12-06 00:00:00,5903.50,6011.77,5877.04,5979.20,26532953600,255600558080,0.00
2024-12-09 00:00:00,5983.33,6004.23,5911.36,5947.11,28446220900,237294665728,0.00
2024-12-10 00:00:00,6132.29,6141.07,5982.58,5992.09,32052782300,324711284736,0.00
2024-12-11 00:00:00,5973.33,6051.47,5972.27,6047.10,25388394100,250011467776,0.00
2024-12-12 00:00:00,6048.78,6107.72,6023.23,6100.40,24365369000,258380791808,0.00
2024-12-13 00:00:00,6065.95,6065.95,5988.29,5988.29,28632819800,307316228096,0.00
